id,cod_enti," cod_ubi_inei",cod_pais ,uo_nombre ,fecha,CO,H2S,NO2,O3,PM10,PM2,SO2,Ruido,UV,Humedad,Latitud,Longitud,Presion,Temperatura
726,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 18:00,39.46,0.00,116.49,0.00,141.56,21.56,7.38,98.14,0.04,93.54,-12.11,-77.05,1007.99,16.70
311,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 11:00,3.10,0.00,33.17,0.00,31.73,6.46,8.50,96.98,1.92,79.23,-12.11,-77.05,100737.75,20.11
725,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 17:00,36.31,0.00,120.78,0.00,89.06,13.86,7.62,94.08,0.10,91.74,-12.11,-77.05,1007.42,17.38
29,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 4:00,0.00,0.00,75.55,0.00,53.61,11.90,7.20,95.07,0.00,99.30,-12.11,-77.05,100525.70,15.41
708,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 0:00,0.00,0.00,95.51,0.00,202.41,26.48,7.23,80.63,0.00,93.47,-12.11,-77.05,1008.23,16.60
242,10069,150122,PE,Subgerencia de Desarrollo Ambiental,11/10/2020 14:00,0.00,0.00,53.67,2.97,19.96,8.64,8.39,97.25,1.49,84.07,-12.11,-77.05,100552.36,19.02
134,10069,150122,PE,Subgerencia de Desarrollo Ambiental,06/10/2020 15:00,0.00,0.00,57.77,0.24,15.77,6.01,8.36,102.00,0.66,81.68,-12.11,-77.05,100670.67,19.32
413,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 17:00,0.00,0.00,82.18,0.00,91.32,13.14,8.21,88.75,0.38,84.27,-12.11,-77.05,100553.76,19.16
234,10069,150122,PE,Subgerencia de Desarrollo Ambiental,11/10/2020 6:00,0.00,0.00,91.79,0.00,71.25,15.84,7.22,95.14,0.00,99.30,-12.11,-77.05,100622.78,15.50
202,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 22:00,0.00,0.00,100.11,0.00,41.73,10.68,7.22,90.32,0.00,95.50,-12.11,-77.05,100934.74,15.95
525,10069,150122,PE,Subgerencia de Desarrollo Ambiental,23/10/2020 9:00,0.00,0.00,90.28,0.00,61.07,14.19,7.47,102.28,0.54,95.35,-12.11,-77.05,100775.55,16.54
532,10069,150122,PE,Subgerencia de Desarrollo Ambiental,23/10/2020 16:00,0.00,0.00,102.66,0.00,34.17,10.13,7.93,101.31,0.81,85.94,-12.11,-77.05,100566.86,17.83
438,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 18:00,0.00,0.00,121.20,0.00,133.45,17.58,7.46,104.76,0.08,88.53,-12.11,-77.05,100366.86,17.37
274,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 22:00,0.00,0.00,103.96,0.00,65.51,13.54,7.25,100.26,0.00,96.87,-12.11,-77.05,100562.67,16.29
136,10069,150122,PE,Subgerencia de Desarrollo Ambiental,06/10/2020 22:00,0.00,0.00,93.92,0.00,63.99,13.83,7.20,91.85,0.00,94.31,-12.11,-77.05,100851.52,16.84
549,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 9:00,0.00,0.00,65.24,0.00,41.79,12.49,7.67,96.61,0.92,94.78,-12.11,-77.05,101017.76,17.06
238,10069,150122,PE,Subgerencia de Desarrollo Ambiental,11/10/2020 10:00,0.00,0.00,28.15,0.28,18.80,6.99,8.51,100.21,4.86,89.49,-12.11,-77.05,100736.89,18.87
533,10069,150122,PE,Subgerencia de Desarrollo Ambiental,23/10/2020 17:00,0.00,0.00,120.09,0.00,44.47,13.73,7.52,101.44,0.28,90.47,-12.11,-77.05,100612.73,16.86
395,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 23:00,0.00,0.00,100.72,0.00,171.37,20.00,7.19,101.07,0.00,96.54,-12.11,-77.05,100689.84,16.20
223,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 19:00,0.00,0.00,135.51,0.00,110.00,13.67,7.34,94.41,0.00,91.16,-12.11,-77.05,100701.71,17.07
637,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 1:00,0.00,0.00,88.34,0.00,37.62,9.02,7.20,70.55,0.00,95.43,-12.11,-77.05,100817.46,16.09
489,10069,150122,PE,Subgerencia de Desarrollo Ambiental,21/10/2020 21:00,0.00,0.00,123.65,0.00,137.63,21.92,7.24,96.51,0.00,92.84,-12.11,-77.05,100671.67,16.49
433,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 13:00,0.00,0.00,39.22,0.19,48.42,9.47,8.39,102.10,2.87,84.99,-12.11,-77.05,100510.45,19.29
327,10069,150122,PE,Subgerencia de Desarrollo Ambiental,15/10/2020 3:00,0.00,0.00,91.55,0.00,315.39,36.58,7.20,71.86,0.00,98.06,-12.11,-77.05,100408.18,15.54
36,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 11:00,0.00,0.00,71.36,0.00,39.46,10.99,7.67,97.09,0.79,96.16,-12.11,-77.05,100803.48,17.05
369,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 21:00,0.00,0.00,114.83,0.00,210.49,22.77,7.29,100.99,0.00,94.75,-12.11,-77.05,100541.46,16.83
636,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 0:00,0.00,0.00,90.92,0.00,50.84,8.97,7.20,84.42,0.00,95.10,-12.11,-77.05,100863.93,16.16
389,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 17:00,0.00,0.00,111.04,0.00,43.11,11.39,7.70,102.52,0.32,91.41,-12.11,-77.05,100421.46,17.66
686,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 2:00,0.00,0.00,90.19,0.00,66.97,12.46,7.18,82.55,0.00,95.36,-12.11,-77.05,1005.98,16.04
171,10069,150122,PE,Subgerencia de Desarrollo Ambiental,08/10/2020 11:00,0.00,0.00,32.51,0.04,39.87,13.46,8.57,101.33,3.46,83.09,-12.11,-77.05,100863.80,20.03
5,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 4:00,0.00,0.00,77.49,0.00,99.57,15.75,7.19,73.17,0.00,98.79,-12.11,-77.05,100568.58,15.81
249,10069,150122,PE,Subgerencia de Desarrollo Ambiental,11/10/2020 21:00,0.00,0.00,102.54,0.00,95.25,18.58,7.27,100.19,0.00,92.67,-12.11,-77.05,100717.34,16.97
442,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 22:00,0.00,0.00,110.89,0.00,95.28,16.60,7.22,89.04,0.00,94.77,-12.11,-77.05,100638.07,15.99
109,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 14:00,0.00,0.00,55.02,0.00,37.64,8.24,8.40,102.55,1.66,74.56,-12.11,-77.05,100661.46,20.29
422,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 2:00,0.00,0.00,90.12,0.00,224.45,26.56,7.24,82.69,0.00,97.99,-12.11,-77.05,100591.32,16.32
149,10069,150122,PE,Subgerencia de Desarrollo Ambiental,07/10/2020 11:00,0.00,0.00,32.29,0.83,21.55,9.17,8.35,99.07,3.05,88.08,-12.11,-77.05,100770.42,17.94
323,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 23:00,0.00,0.00,107.37,0.00,130.69,16.53,7.20,91.27,0.00,94.11,-12.11,-77.05,100692.71,16.01
668,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 8:00,140.49,1.72,113.44,0.00,37.47,15.39,7.77,98.26,0.47,93.53,-12.11,-77.05,1008.22,17.27
359,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 11:00,0.00,0.00,52.41,0.00,44.89,13.57,8.12,99.91,1.45,90.55,-12.11,-77.05,100624.16,18.04
110,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 15:00,0.00,0.00,66.68,0.00,36.40,7.69,8.31,98.16,1.28,74.18,-12.11,-77.05,100605.27,20.33
118,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 23:00,0.00,0.00,92.59,0.00,60.38,14.75,7.17,85.67,0.00,97.49,-12.11,-77.05,100839.88,16.00
103,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 8:00,428.27,6.51,136.77,0.00,48.94,14.06,7.68,101.25,0.42,98.90,-12.11,-77.05,100820.24,16.07
620,10069,150122,PE,Subgerencia de Desarrollo Ambiental,27/10/2020 8:00,16.27,0.00,80.82,0.00,34.51,10.87,7.53,98.76,0.95,99.19,-12.11,-77.05,100749.45,16.09
685,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 1:00,0.00,0.00,92.32,0.00,73.96,12.52,7.19,82.87,0.00,94.20,-12.11,-77.05,1006.93,16.22
345,10069,150122,PE,Subgerencia de Desarrollo Ambiental,15/10/2020 21:00,0.00,0.00,108.03,0.00,129.66,19.67,7.29,100.54,0.00,94.17,-12.11,-77.05,100616.38,16.94
257,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 5:00,0.00,0.00,87.61,0.00,43.96,14.42,7.20,74.30,0.00,95.73,-12.11,-77.05,100632.04,16.10
477,10069,150122,PE,Subgerencia de Desarrollo Ambiental,21/10/2020 9:00,0.00,0.00,86.86,0.00,61.58,15.19,7.69,102.24,0.77,95.75,-12.11,-77.05,100811.21,17.17
553,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 13:00,0.00,0.00,58.02,0.05,22.12,8.56,8.39,106.05,2.62,88.11,-12.11,-77.05,100836.68,18.77
120,10069,150122,PE,Subgerencia de Desarrollo Ambiental,06/10/2020 1:00,0.00,0.00,80.90,0.00,74.62,14.01,7.17,75.16,0.00,98.37,-12.11,-77.05,100777.13,15.83
684,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 0:00,0.00,0.00,93.53,0.00,61.19,10.54,7.20,100.35,0.00,93.03,-12.11,-77.05,1007.47,16.43
594,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 6:00,0.03,0.00,101.58,0.00,64.17,19.15,7.25,89.72,0.00,99.30,-12.11,-77.05,100589.08,15.65
31,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 6:00,0.00,0.00,85.98,0.00,54.48,12.02,7.20,92.10,0.00,99.30,-12.11,-77.05,100523.86,15.56
4,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 3:00,0.00,0.00,77.80,0.00,134.19,17.62,7.18,82.58,0.00,98.38,-12.11,-77.05,100631.42,15.84
589,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 1:00,0.00,0.00,91.64,0.00,57.83,12.43,7.18,74.15,0.00,97.49,-12.11,-77.05,100636.22,15.68
462,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 18:00,2.38,0.00,121.05,0.00,47.95,11.83,7.56,97.58,0.07,89.52,-12.11,-77.05,100462.80,17.39
368,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 20:00,0.00,0.00,121.65,0.00,155.80,18.36,7.33,102.50,0.00,94.00,-12.11,-77.05,100461.10,16.97
83,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 12:00,0.00,0.00,68.94,0.00,94.08,16.33,7.42,94.31,0.91,98.84,-12.11,-77.05,100716.72,16.02
61,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 14:00,0.00,0.00,80.75,0.00,61.63,12.27,7.71,101.96,0.99,95.44,-12.11,-77.05,100513.65,16.82
546,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 6:00,0.00,0.00,90.40,0.00,63.48,13.06,7.19,81.83,0.00,96.40,-12.11,-77.05,100854.16,16.07
639,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 3:00,0.00,0.00,84.73,0.00,34.51,8.88,7.20,76.82,0.00,96.04,-12.11,-77.05,100764.15,16.03
388,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 16:00,0.00,0.00,91.18,0.00,40.20,10.99,8.17,97.86,0.85,86.77,-12.11,-77.05,100364.81,18.98
363,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 15:00,4.97,0.00,79.02,0.00,71.48,11.93,8.32,98.41,1.17,84.95,-12.11,-77.05,100339.49,19.70
399,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 3:00,0.00,0.00,88.44,0.00,330.62,28.88,7.18,71.17,0.00,99.30,-12.11,-77.05,100490.82,15.79
675,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 15:00,0.00,0.00,87.23,0.00,28.45,8.84,8.07,99.83,1.35,87.67,-12.11,-77.05,1005.95,17.68
699,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 15:00,0.00,0.00,94.84,0.00,27.74,8.42,7.70,100.65,0.70,91.27,-12.11,-77.05,1006.88,17.02
429,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 9:00,0.00,0.00,85.25,0.00,139.05,20.44,7.43,99.43,0.49,95.99,-12.11,-77.05,100736.54,16.50
76,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 5:00,0.00,0.00,75.60,0.00,70.43,16.12,7.17,73.73,0.00,98.81,-12.11,-77.05,100582.59,15.46
615,10069,150122,PE,Subgerencia de Desarrollo Ambiental,27/10/2020 3:00,0.00,0.00,88.21,0.00,52.14,11.79,7.18,75.99,0.00,98.51,-12.11,-77.05,100590.26,15.46
550,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 10:00,0.00,0.00,53.34,0.00,35.30,11.52,7.91,94.91,1.30,92.78,-12.11,-77.05,101002.73,17.48
15,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 14:00,0.00,0.00,50.94,0.64,26.74,8.42,8.32,101.67,2.03,88.77,-12.11,-77.05,100601.96,18.22
2,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 1:00,0.00,0.00,83.87,0.00,181.59,20.70,7.16,95.52,0.00,97.54,-12.11,-77.05,100726.43,15.88
301,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 1:00,0.00,0.00,85.61,0.00,164.60,18.77,7.20,78.10,0.00,94.71,-12.11,-77.05,100579.35,16.09
682,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 22:00,0.00,0.00,104.89,0.00,52.28,9.20,7.25,101.94,0.00,91.99,-12.11,-77.05,1008.04,16.65
658,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 22:00,0.00,0.00,103.78,0.00,67.80,13.40,7.22,102.10,0.00,93.31,-12.11,-77.05,1008.45,16.50
294,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 18:00,0.00,0.00,118.45,0.00,98.44,13.69,7.32,105.33,0.07,92.29,-12.11,-77.05,100505.42,16.67
576,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 12:00,0.00,0.00,35.37,0.37,19.67,7.88,8.14,99.97,2.14,91.81,-12.11,-77.05,100869.60,17.64
729,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 21:00,0.00,0.00,109.51,0.00,117.19,22.09,7.23,95.70,0.00,98.05,-12.11,-77.05,1009.83,15.93
154,10069,150122,PE,Subgerencia de Desarrollo Ambiental,07/10/2020 16:00,0.00,0.00,102.32,0.00,36.67,11.97,7.69,94.90,0.67,91.86,-12.11,-77.05,100517.28,17.10
452,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 8:00,93.21,0.00,120.69,0.00,63.73,15.68,7.48,97.31,0.21,95.35,-12.11,-77.05,100705.66,16.76
206,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 2:00,0.00,0.00,84.57,0.00,81.41,12.63,7.20,74.70,0.00,93.07,-12.11,-77.05,100858.93,16.24
492,10069,150122,PE,Subgerencia de Desarrollo Ambiental,22/10/2020 0:00,11.94,0.00,96.42,0.00,94.82,20.31,7.18,74.73,0.00,95.13,-12.11,-77.05,100600.89,16.11
471,10069,150122,PE,Subgerencia de Desarrollo Ambiental,21/10/2020 3:00,0.00,0.00,88.20,0.00,63.99,14.70,7.19,72.04,0.00,98.18,-12.11,-77.05,100570.05,16.09
111,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 16:00,0.00,0.00,63.62,0.00,25.25,5.45,8.52,100.69,0.94,71.59,-12.11,-77.05,100580.76,21.44
497,10069,150122,PE,Subgerencia de Desarrollo Ambiental,22/10/2020 5:00,0.00,0.00,90.23,0.00,122.43,24.41,7.16,78.12,0.00,98.96,-12.11,-77.05,100492.08,15.40
650,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 14:00,1.39,0.00,70.16,0.00,28.07,8.34,8.37,100.92,1.48,88.62,-12.11,-77.05,1006.00,18.57
253,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 1:00,0.00,0.00,86.81,0.00,72.63,15.83,7.20,82.74,0.00,95.05,-12.11,-77.05,100704.41,16.38
705,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 21:00,0.00,0.00,109.88,0.00,151.91,19.67,7.29,96.56,0.00,92.40,-12.11,-77.05,1008.88,16.83
417,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 21:00,0.00,0.00,112.79,0.00,180.54,19.68,7.24,96.80,0.00,91.92,-12.11,-77.05,100736.52,16.93
117,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 22:00,0.00,0.00,97.61,0.00,47.38,12.34,7.16,93.40,0.00,95.45,-12.11,-77.05,100823.01,16.17
592,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 4:00,0.00,0.00,89.62,0.00,63.75,14.34,7.19,74.90,0.00,99.22,-12.11,-77.05,100536.71,15.57
479,10069,150122,PE,Subgerencia de Desarrollo Ambiental,21/10/2020 11:00,0.00,0.00,29.26,0.46,28.23,9.40,8.42,99.67,3.67,90.74,-12.11,-77.05,100766.70,17.93
219,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 15:00,0.00,0.00,64.59,0.00,18.94,5.03,8.60,98.09,0.45,77.19,-12.11,-77.05,100577.46,20.58
365,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 17:00,0.11,0.00,87.94,0.00,75.00,12.08,8.25,101.79,0.71,84.74,-12.11,-77.05,100303.73,19.10
20,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 19:00,0.99,0.00,121.19,0.00,77.45,12.49,7.31,104.35,0.00,93.48,-12.11,-77.05,100515.73,16.75
62,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 15:00,0.00,0.00,84.52,0.00,86.69,14.68,7.67,99.50,0.74,93.46,-12.11,-77.05,100454.00,17.05
563,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 23:00,0.00,0.00,105.82,0.00,56.33,15.19,7.26,94.06,0.00,96.11,-12.11,-77.05,100871.56,16.34
606,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 18:00,4.30,0.00,115.20,0.00,47.35,10.76,7.63,103.16,0.10,89.12,-12.11,-77.05,100530.63,17.45
16,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 15:00,0.00,0.00,68.37,0.00,43.53,10.13,8.27,103.08,1.30,87.82,-12.11,-77.05,100533.99,18.39
602,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 14:00,0.00,0.00,61.49,0.14,22.67,8.07,8.20,101.83,1.85,91.61,-12.11,-77.05,100586.32,17.39
320,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 20:00,19.40,0.00,132.20,0.00,203.51,23.87,7.30,99.53,0.00,91.28,-12.11,-77.05,100653.46,16.41
714,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 6:00,0.00,0.00,92.58,0.00,96.93,15.26,7.18,92.76,0.00,97.43,-12.11,-77.05,1007.03,15.77
431,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 11:00,0.00,0.00,40.05,0.00,41.67,8.72,8.16,92.41,2.05,90.05,-12.11,-77.05,100639.86,17.94
286,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 10:00,0.00,0.00,69.49,0.00,29.95,7.85,7.87,100.57,1.10,93.96,-12.11,-77.05,100734.06,17.45
95,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 0:00,0.00,0.00,93.06,0.00,129.33,18.62,7.14,73.47,0.00,99.30,-12.11,-77.05,100800.45,15.00
374,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 2:00,0.00,0.00,84.44,0.00,294.43,36.03,7.25,74.73,0.00,96.21,-12.11,-77.05,100487.38,16.50
609,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 21:00,0.00,0.00,120.86,0.00,70.26,12.35,7.25,95.15,0.00,94.67,-12.11,-77.05,100704.42,16.45
404,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 8:00,0.00,0.00,77.24,0.00,66.70,12.02,7.35,89.17,0.27,99.30,-12.11,-77.05,100760.55,16.34
587,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 23:00,0.00,0.00,96.31,0.00,85.51,14.50,7.20,92.13,0.00,96.05,-12.11,-77.05,100778.39,15.98
75,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 4:00,0.00,0.00,74.26,0.00,90.19,17.69,7.16,72.87,0.00,98.88,-12.11,-77.05,100565.90,15.40
255,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 3:00,0.00,0.00,82.80,0.00,41.39,12.26,7.20,72.10,0.00,94.92,-12.11,-77.05,100594.53,16.16
72,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 1:00,0.00,0.00,75.44,0.00,70.70,16.08,7.17,74.90,0.00,99.30,-12.11,-77.05,100694.27,15.49
295,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 19:00,1.75,0.00,122.51,0.00,108.09,14.71,7.26,103.60,0.00,92.99,-12.11,-77.05,100543.83,16.55
645,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 9:00,0.00,0.00,64.07,0.00,32.24,8.71,7.75,105.63,1.73,96.70,-12.11,-77.05,100871.07,16.44
116,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 21:00,0.00,0.00,107.94,0.00,38.94,9.09,7.18,93.54,0.00,94.31,-12.11,-77.05,100812.50,16.31
415,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 19:00,0.00,0.00,114.50,0.00,231.15,25.38,7.28,99.97,0.00,89.02,-12.11,-77.05,100626.47,17.21
679,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 19:00,4.38,0.00,129.58,0.00,48.43,9.75,7.30,104.03,0.00,91.55,-12.11,-77.05,1006.51,16.80
