id,cod_enti," cod_ubi_inei",cod_pais ,uo_nombre ,fecha,CO,H2S,NO2,O3,PM10,PM2,SO2,Ruido,UV,Humedad,Latitud,Longitud,Presion,Temperatura
579,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 15:00,0.00,0.00,68.65,0.00,23.23,7.30,8.00,93.59,1.06,90.43,-12.11,-77.05,100664.30,17.61
716,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 8:00,0.00,0.00,96.15,0.00,45.29,8.22,7.39,95.00,0.50,97.25,-12.11,-77.05,1008.08,16.30
665,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 5:00,0.00,0.00,91.57,0.00,34.29,10.71,7.21,77.90,0.00,95.51,-12.11,-77.05,1006.26,15.98
467,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 23:00,0.00,0.00,101.44,0.00,56.06,13.20,7.18,95.14,0.00,95.85,-12.11,-77.05,100739.16,16.23
542,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 2:00,0.00,0.00,85.15,0.00,53.46,11.70,7.17,74.80,0.00,94.23,-12.11,-77.05,100813.60,16.23
543,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 3:00,0.00,0.00,84.56,0.00,49.31,11.41,7.18,75.08,0.00,94.98,-12.11,-77.05,100785.16,16.13
299,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 23:00,0.00,0.00,98.46,0.00,152.79,16.96,7.23,90.75,0.00,95.01,-12.11,-77.05,100702.65,16.15
357,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 9:00,2.58,0.00,75.38,0.00,45.34,17.85,7.83,103.71,0.78,96.60,-12.11,-77.05,100668.83,17.43
189,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 9:00,3.86,0.00,98.32,0.00,51.93,11.73,7.54,97.97,0.55,94.97,-12.11,-77.05,100860.00,16.88
382,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 10:00,0.00,0.00,55.59,0.00,49.17,10.49,7.97,96.75,1.41,91.05,-12.11,-77.05,100620.82,17.95
49,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 0:00,8.08,0.00,88.72,0.00,107.34,21.78,7.22,76.25,0.00,97.56,-12.11,-77.05,100710.01,16.31
73,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 2:00,0.00,0.00,74.32,0.00,93.57,17.23,7.18,72.89,0.00,99.29,-12.11,-77.05,100624.25,15.52
341,10069,150122,PE,Subgerencia de Desarrollo Ambiental,15/10/2020 17:00,0.00,0.00,116.95,0.00,35.64,8.60,7.88,97.58,0.40,89.86,-12.11,-77.05,100388.44,18.09
731,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 23:00,0.00,0.00,110.87,0.00,202.94,34.54,7.25,93.95,0.00,97.78,-12.11,-77.05,1010.18,16.04
640,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 4:00,0.00,0.00,85.31,0.00,39.44,9.91,7.19,72.78,0.00,97.04,-12.11,-77.05,100744.92,15.87
56,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 7:00,0.00,0.00,97.12,0.00,142.18,19.22,7.18,95.23,0.00,99.30,-12.11,-77.05,100621.91,15.08
137,10069,150122,PE,Subgerencia de Desarrollo Ambiental,06/10/2020 23:00,0.00,0.00,95.33,0.00,67.48,14.71,7.17,99.35,0.00,94.91,-12.11,-77.05,100864.02,16.75
70,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 23:00,0.00,0.01,100.72,0.00,155.06,21.05,7.20,98.97,0.00,99.30,-12.11,-77.05,100730.43,15.48
568,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 4:00,0.00,0.00,89.58,0.00,31.36,12.73,7.21,66.12,0.00,97.86,-12.11,-77.05,100598.27,15.82
614,10069,150122,PE,Subgerencia de Desarrollo Ambiental,27/10/2020 2:00,0.00,0.00,89.97,0.00,65.99,13.15,7.17,73.35,0.00,97.94,-12.11,-77.05,100628.99,15.53
42,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 17:00,4.63,0.00,106.33,0.00,65.31,12.82,7.61,100.35,0.40,92.31,-12.11,-77.05,100580.36,17.27
605,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 17:00,0.00,0.00,96.43,0.00,31.27,8.58,8.15,103.73,0.21,84.00,-12.11,-77.05,100485.22,19.03
644,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 8:00,0.00,0.00,88.87,0.00,41.48,9.79,7.39,101.92,0.59,97.12,-12.11,-77.05,100864.80,16.30
271,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 19:00,0.00,0.00,122.31,0.00,78.75,15.63,7.23,98.81,0.00,95.64,-12.11,-77.05,100451.18,16.14
279,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 3:00,0.00,0.00,87.57,0.00,42.85,11.81,7.21,89.51,0.00,97.89,-12.11,-77.05,100425.34,15.61
104,10069,150122,PE,Subgerencia de Desarrollo Ambiental,05/10/2020 9:00,342.83,0.15,109.93,0.00,31.95,10.27,7.88,102.37,0.91,93.28,-12.11,-77.05,100843.59,17.24
266,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 14:00,0.00,0.00,85.26,0.00,36.27,11.20,7.98,96.95,1.14,90.57,-12.11,-77.05,100583.47,17.84
498,10069,150122,PE,Subgerencia de Desarrollo Ambiental,22/10/2020 6:00,0.00,0.00,95.45,0.00,150.60,27.10,7.19,84.45,0.00,99.30,-12.11,-77.05,100522.47,15.41
356,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 8:00,0.00,0.00,91.86,0.00,69.47,18.83,7.45,99.59,0.35,99.17,-12.11,-77.05,100660.51,16.50
459,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 15:00,0.00,0.00,75.05,0.00,42.50,10.21,8.42,102.57,0.45,76.99,-12.11,-77.05,100501.36,20.26
256,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 4:00,0.00,0.00,85.13,0.00,39.18,13.20,7.21,71.88,0.00,95.29,-12.11,-77.05,100575.23,16.08
724,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 16:00,4.29,0.00,95.71,0.00,61.37,10.17,7.97,99.23,0.61,90.49,-12.11,-77.05,1007.12,17.73
169,10069,150122,PE,Subgerencia de Desarrollo Ambiental,08/10/2020 9:00,3.64,0.00,94.26,0.00,67.02,24.29,7.70,100.97,0.69,93.23,-12.11,-77.05,100934.69,17.42
302,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 2:00,0.00,0.00,84.25,0.00,151.33,18.59,7.20,73.73,0.00,95.13,-12.11,-77.05,100531.63,15.95
313,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 13:00,0.00,0.00,77.33,0.00,36.74,8.32,8.19,99.57,1.48,81.41,-12.11,-77.05,100703.15,19.11
159,10069,150122,PE,Subgerencia de Desarrollo Ambiental,07/10/2020 23:00,0.00,0.00,106.45,0.00,83.63,19.04,7.23,84.59,0.00,95.91,-12.11,-77.05,100835.00,16.35
13,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 12:00,0.00,0.00,42.17,0.02,24.37,8.15,8.24,100.49,2.34,91.55,-12.11,-77.05,100712.03,17.43
500,10069,150122,PE,Subgerencia de Desarrollo Ambiental,22/10/2020 8:00,51.43,0.00,81.09,0.00,44.40,14.55,7.52,102.47,0.89,98.63,-12.11,-77.05,100677.53,16.14
199,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 19:00,0.00,0.00,117.44,0.00,39.84,9.07,7.29,98.42,0.00,92.62,-12.11,-77.05,100700.48,16.44
441,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 21:00,0.00,0.00,128.28,0.00,305.38,32.21,7.24,99.41,0.00,94.49,-12.11,-77.05,100602.42,16.22
157,10069,150122,PE,Subgerencia de Desarrollo Ambiental,07/10/2020 21:00,0.00,0.00,121.69,0.00,105.65,18.91,7.26,97.68,0.00,94.34,-12.11,-77.05,100777.41,16.51
624,10069,150122,PE,Subgerencia de Desarrollo Ambiental,27/10/2020 12:00,0.00,0.00,47.32,0.02,29.59,9.55,8.25,103.19,2.29,92.73,-12.11,-77.05,100749.58,18.09
362,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 14:00,0.00,0.00,67.70,0.00,116.62,18.17,8.22,105.80,1.48,88.04,-12.11,-77.05,100418.77,18.90
304,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 4:00,0.00,0.00,85.02,0.00,73.53,12.70,7.19,74.45,0.00,96.16,-12.11,-77.05,100463.90,15.85
518,10069,150122,PE,Subgerencia de Desarrollo Ambiental,23/10/2020 2:00,0.00,0.00,84.67,0.00,60.55,16.38,7.18,78.98,0.00,97.15,-12.11,-77.05,100620.85,15.60
445,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 1:00,0.00,0.00,86.06,0.00,280.86,33.19,7.20,78.01,0.00,96.19,-12.11,-77.05,100585.90,16.07
200,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 20:00,0.00,0.00,109.27,0.00,37.53,10.02,7.24,95.92,0.00,93.50,-12.11,-77.05,100780.98,16.22
416,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 20:00,0.00,0.00,117.01,0.00,172.24,20.57,7.24,96.86,0.00,89.80,-12.11,-77.05,100695.23,17.16
287,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 11:00,0.00,0.00,45.41,0.00,25.91,7.45,8.07,99.26,1.72,90.49,-12.11,-77.05,100711.30,17.74
221,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 17:00,0.10,0.00,105.93,0.00,29.22,6.11,8.33,103.43,0.17,78.57,-12.11,-77.05,100571.48,20.07
375,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 3:00,0.00,0.00,82.76,0.00,166.74,24.83,7.25,82.75,0.00,96.26,-12.11,-77.05,100463.02,16.54
44,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 19:00,0.00,0.00,116.00,0.00,111.32,23.11,7.33,97.50,0.00,95.06,-12.11,-77.05,100662.49,16.65
88,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 17:00,0.00,0.00,80.22,0.00,98.05,17.96,7.29,92.55,0.21,95.56,-12.11,-77.05,100570.51,16.07
713,10069,150122,PE,Subgerencia de Desarrollo Ambiental,31/10/2020 5:00,0.00,0.00,88.89,0.00,111.17,16.81,7.19,85.96,0.00,96.48,-12.11,-77.05,1006.66,15.96
24,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 23:00,0.00,0.00,89.99,0.00,143.22,18.41,7.22,101.60,0.00,97.22,-12.11,-77.05,100702.49,16.13
353,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 5:00,0.00,0.00,90.64,0.00,57.17,18.86,7.22,72.66,0.00,98.56,-12.11,-77.05,100513.93,15.79
178,10069,150122,PE,Subgerencia de Desarrollo Ambiental,08/10/2020 22:00,0.00,0.00,98.30,0.00,47.48,11.23,7.23,89.75,0.00,96.25,-12.11,-77.05,100878.79,16.24
584,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 20:00,0.00,0.00,105.13,0.00,53.90,10.16,7.17,90.08,0.00,94.88,-12.11,-77.05,100725.73,16.19
572,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 8:00,0.00,0.00,87.96,0.00,40.38,18.21,7.37,89.20,0.45,97.93,-12.11,-77.05,100803.19,16.27
447,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 3:00,0.00,0.00,81.89,0.00,104.40,18.23,7.19,71.34,0.00,96.22,-12.11,-77.05,100465.51,15.81
468,10069,150122,PE,Subgerencia de Desarrollo Ambiental,21/10/2020 0:00,0.00,0.00,93.94,0.00,44.30,11.04,7.17,85.01,0.00,96.81,-12.11,-77.05,100703.08,16.10
74,10069,150122,PE,Subgerencia de Desarrollo Ambiental,04/10/2020 3:00,0.00,0.00,74.33,0.00,110.39,18.51,7.16,74.88,0.00,99.09,-12.11,-77.05,100586.13,15.53
312,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 12:00,0.00,0.00,42.65,0.00,44.35,9.13,8.51,98.24,1.79,77.01,-12.11,-77.05,100742.17,20.27
232,10069,150122,PE,Subgerencia de Desarrollo Ambiental,11/10/2020 4:00,0.00,0.00,93.34,0.00,92.10,17.63,7.22,67.49,0.00,98.03,-12.11,-77.05,100576.38,15.73
179,10069,150122,PE,Subgerencia de Desarrollo Ambiental,08/10/2020 23:00,0.00,0.00,95.78,0.00,67.95,13.85,7.23,98.37,0.00,96.43,-12.11,-77.05,100907.22,16.23
336,10069,150122,PE,Subgerencia de Desarrollo Ambiental,15/10/2020 12:00,0.00,0.00,40.39,2.11,17.94,5.45,8.64,102.69,4.61,86.04,-12.11,-77.05,100522.23,18.88
354,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 6:00,0.00,0.00,90.40,0.00,61.81,15.96,7.23,85.58,0.00,99.16,-12.11,-77.05,100550.04,15.72
384,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 12:00,0.00,0.00,20.93,0.45,27.53,7.05,8.66,97.43,2.58,87.18,-12.11,-77.05,100521.54,18.85
220,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 16:00,0.00,0.00,81.61,0.00,25.40,5.87,8.60,100.48,0.27,76.08,-12.11,-77.05,100558.49,20.97
702,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 18:00,8.39,0.00,112.75,0.00,32.03,8.67,7.53,103.26,0.06,92.13,-12.11,-77.05,1007.55,17.18
195,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 15:00,0.00,0.00,76.44,0.00,37.30,9.10,8.21,98.18,1.36,82.84,-12.11,-77.05,100549.08,18.88
121,10069,150122,PE,Subgerencia de Desarrollo Ambiental,06/10/2020 2:00,0.00,0.00,77.72,0.00,71.39,12.25,7.17,71.00,0.00,98.47,-12.11,-77.05,100721.19,15.69
691,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 7:00,0.00,0.00,101.55,0.00,44.52,17.97,7.25,100.09,0.03,99.15,-12.11,-77.05,1006.55,15.28
381,10069,150122,PE,Subgerencia de Desarrollo Ambiental,17/10/2020 9:00,0.00,0.00,72.08,0.00,79.18,14.91,7.69,101.79,0.70,93.61,-12.11,-77.05,100653.15,17.45
638,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 2:00,0.00,0.00,84.65,0.00,33.12,8.29,7.20,71.66,0.00,95.54,-12.11,-77.05,100796.57,16.10
367,10069,150122,PE,Subgerencia de Desarrollo Ambiental,16/10/2020 19:00,0.00,0.00,128.85,0.00,179.67,21.37,7.39,104.99,0.00,93.40,-12.11,-77.05,100416.44,17.13
527,10069,150122,PE,Subgerencia de Desarrollo Ambiental,23/10/2020 11:00,0.00,0.00,56.14,0.00,31.61,8.89,7.99,102.62,1.74,89.24,-12.11,-77.05,100741.59,17.82
192,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 12:00,0.00,0.00,51.77,0.00,45.26,11.32,8.24,98.42,1.86,81.65,-12.11,-77.05,100742.53,19.76
306,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 6:00,0.00,0.00,93.49,0.00,54.91,11.68,7.21,94.71,0.00,97.39,-12.11,-77.05,100530.84,15.68
326,10069,150122,PE,Subgerencia de Desarrollo Ambiental,15/10/2020 2:00,0.00,0.00,91.57,0.00,231.86,26.31,7.18,79.29,0.00,97.43,-12.11,-77.05,100478.22,15.60
185,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 5:00,0.00,0.00,95.66,0.00,67.10,14.40,7.23,75.89,0.00,97.70,-12.11,-77.05,100708.44,15.82
406,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 10:00,0.00,0.00,44.75,0.00,62.55,10.21,7.84,99.39,0.98,89.04,-12.11,-77.05,100865.26,18.56
555,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 15:00,0.00,0.00,63.89,0.00,25.90,9.03,8.40,99.85,0.65,84.92,-12.11,-77.05,100726.15,19.13
437,10069,150122,PE,Subgerencia de Desarrollo Ambiental,19/10/2020 17:00,19.68,0.00,105.61,0.00,110.48,14.97,7.86,107.26,0.45,85.39,-12.11,-77.05,100300.23,18.39
628,10069,150122,PE,Subgerencia de Desarrollo Ambiental,27/10/2020 16:00,0.00,0.00,84.61,0.00,24.13,6.69,8.19,98.68,0.95,88.63,-12.11,-77.05,100555.90,18.64
683,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 23:00,0.00,0.00,100.79,0.00,55.98,9.84,7.25,95.44,0.00,92.41,-12.11,-77.05,1007.92,16.60
170,10069,150122,PE,Subgerencia de Desarrollo Ambiental,08/10/2020 10:00,26.63,0.00,75.63,0.00,47.31,18.08,8.05,102.39,1.50,90.23,-12.11,-77.05,100913.44,18.46
227,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 23:00,0.00,0.00,105.96,0.00,74.74,13.26,7.27,96.74,0.00,95.77,-12.11,-77.05,100851.37,16.63
663,10069,150122,PE,Subgerencia de Desarrollo Ambiental,29/10/2020 3:00,0.00,0.00,89.28,0.00,33.69,11.80,7.20,74.25,0.00,95.66,-12.11,-77.05,1006.06,15.88
559,10069,150122,PE,Subgerencia de Desarrollo Ambiental,24/10/2020 19:00,0.00,0.00,120.69,0.00,49.28,11.83,7.38,99.47,0.00,91.86,-12.11,-77.05,100793.82,17.08
706,10069,150122,PE,Subgerencia de Desarrollo Ambiental,30/10/2020 22:00,0.00,0.00,105.08,0.00,130.10,17.80,7.27,92.37,0.00,92.39,-12.11,-77.05,1009.10,16.80
288,10069,150122,PE,Subgerencia de Desarrollo Ambiental,13/10/2020 12:00,0.00,0.00,52.89,0.00,29.23,7.73,8.37,100.44,1.79,87.96,-12.11,-77.05,100673.31,18.77
218,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 14:00,0.00,0.00,44.20,0.18,17.82,5.10,8.63,100.75,1.21,76.88,-12.11,-77.05,100629.12,20.39
466,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 22:00,0.00,0.00,104.17,0.00,86.63,15.91,7.20,93.06,0.00,94.31,-12.11,-77.05,100708.75,16.45
419,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 23:00,0.00,0.00,98.30,0.00,222.87,24.36,7.22,94.56,0.00,94.26,-12.11,-77.05,100724.48,16.51
588,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 0:00,0.00,0.00,95.20,0.00,79.82,14.23,7.20,71.94,0.00,96.63,-12.11,-77.05,100718.00,15.90
47,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 22:00,0.00,0.00,101.75,0.00,154.96,23.18,7.24,92.04,0.00,98.18,-12.11,-77.05,100808.20,16.29
612,10069,150122,PE,Subgerencia de Desarrollo Ambiental,27/10/2020 0:00,0.00,0.00,91.92,0.00,51.57,10.57,7.18,92.79,0.00,96.43,-12.11,-77.05,100753.63,15.81
205,10069,150122,PE,Subgerencia de Desarrollo Ambiental,10/10/2020 1:00,0.00,0.00,83.21,0.00,67.47,10.93,7.21,77.67,0.00,92.75,-12.11,-77.05,100928.28,16.32
236,10069,150122,PE,Subgerencia de Desarrollo Ambiental,11/10/2020 8:00,0.00,0.00,72.59,0.00,52.75,14.27,8.05,96.32,2.62,99.13,-12.11,-77.05,100731.02,16.34
487,10069,150122,PE,Subgerencia de Desarrollo Ambiental,21/10/2020 19:00,0.02,0.00,135.94,0.00,113.11,19.10,7.26,107.21,0.00,89.86,-12.11,-77.05,100601.28,16.86
400,10069,150122,PE,Subgerencia de Desarrollo Ambiental,18/10/2020 4:00,0.00,0.00,86.25,0.00,229.83,24.23,7.18,70.94,0.00,99.30,-12.11,-77.05,100476.17,15.66
187,10069,150122,PE,Subgerencia de Desarrollo Ambiental,09/10/2020 7:00,22.90,0.00,124.73,0.00,48.06,12.60,7.36,99.17,0.03,98.13,-12.11,-77.05,100753.39,15.85
268,10069,150122,PE,Subgerencia de Desarrollo Ambiental,12/10/2020 16:00,0.00,0.00,93.22,0.00,52.24,13.13,7.82,106.89,0.85,88.98,-12.11,-77.05,100476.24,17.98
651,10069,150122,PE,Subgerencia de Desarrollo Ambiental,28/10/2020 15:00,0.00,0.00,76.79,0.00,28.30,8.56,8.36,97.74,1.18,86.76,-12.11,-77.05,1005.41,18.89
60,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 11:00,0.00,0.00,45.70,0.00,20.39,7.51,7.84,98.95,1.36,99.30,-12.11,-77.05,100686.30,16.42
37,10069,150122,PE,Subgerencia de Desarrollo Ambiental,02/10/2020 12:00,0.00,0.00,54.89,0.00,37.85,11.04,7.95,99.03,1.67,93.82,-12.11,-77.05,100763.58,17.44
450,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 6:00,0.00,0.00,91.76,0.00,161.19,24.68,7.18,82.54,0.00,96.24,-12.11,-77.05,100551.83,15.97
64,10069,150122,PE,Subgerencia de Desarrollo Ambiental,03/10/2020 17:00,0.00,0.00,105.71,0.00,87.32,17.30,7.42,102.15,0.29,94.15,-12.11,-77.05,100422.93,16.60
7,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 6:00,0.00,0.00,85.37,0.00,114.43,17.31,7.20,85.98,0.00,99.30,-12.11,-77.05,100625.38,15.71
509,10069,150122,PE,Subgerencia de Desarrollo Ambiental,22/10/2020 17:00,0.00,0.00,98.53,0.00,106.44,17.41,8.09,102.39,0.21,83.44,-12.11,-77.05,100517.30,18.95
455,10069,150122,PE,Subgerencia de Desarrollo Ambiental,20/10/2020 11:00,2.45,0.00,68.96,0.00,43.12,10.19,8.13,97.37,1.32,83.70,-12.11,-77.05,100759.48,19.28
22,10069,150122,PE,Subgerencia de Desarrollo Ambiental,01/10/2020 21:00,0.00,0.00,101.27,0.00,115.50,15.69,7.26,99.18,0.00,95.45,-12.11,-77.05,100645.40,16.43
318,10069,150122,PE,Subgerencia de Desarrollo Ambiental,14/10/2020 18:00,0.00,0.00,120.47,0.00,154.69,18.68,7.30,103.54,0.03,89.49,-12.11,-77.05,100555.20,16.78
593,10069,150122,PE,Subgerencia de Desarrollo Ambiental,26/10/2020 5:00,0.00,0.00,87.80,0.00,64.21,15.34,7.18,74.57,0.00,99.30,-12.11,-77.05,100547.63,15.66
338,10069,150122,PE,Subgerencia de Desarrollo Ambiental,15/10/2020 14:00,0.00,0.00,53.38,1.77,16.64,5.51,8.53,100.73,1.73,85.15,-12.11,-77.05,100422.68,18.99
577,10069,150122,PE,Subgerencia de Desarrollo Ambiental,25/10/2020 13:00,0.00,0.00,53.49,0.00,38.40,12.03,7.98,93.93,1.57,92.54,-12.11,-77.05,100798.94,17.14
